10313	3	3	3	3	3	2	2	3	3	3	2	32	1	US
10314	3	3	3	3	2	1	1	4	3	3	2	49	1	GB
10315	3	4	2	3	2	3	3	3	1	1	1	25	1	US
10316	2	2	3	2	4	2	1	3	4	4	2	19	1	US
10317	3	4	3	2	3	3	2	3	4	3	1	34	1	NL
10318	4	3	2	3	1	4	3	2	2	2	1	18	1	MX
10319	3	3	3	3	2	2	2	3	3	3	1	54	1	US
10320	4	4	2	3	2	1	1	3	3	1	1	21	3	BR
10321	4	4	2	4	2	3	2	4	2	2	2	32	1	US
10322	3	4	2	4	3	2	2	3	2	2	1	21	3	AR
10323	4	4	4	1	1	3	4	2	1	1	2	11	1	US
10324	4	3	3	4	1	3	4	2	3	1	2	55	1	US
10325	3	3	3	3	2	4	3	3	4	3	1	18	1	US
10326	2	3	3	2	3	2	2	3	3	3	2	44	1	US
10327	3	3	4	3	3	2	2	3	4	4	2	15	1	US
10328	3	4	2	3	2	3	2	2	3	2	1	18	1	NG
10329	3	3	2	3	2	2	2	3	3	3	1	39	1	TW
10330	3	3	2	3	2	3	3	3	3	2	2	46	3	US
10331	3	3	2	2	2	3	3	2	3	3	2	24	1	US
10332	3	2	4	2	4	1	1	4	4	4	2	16	1	US
10333	4	3	1	4	1	4	2	4	3	4	2	22	1	IN
10334	4	4	1	4	1	4	4	1	1	1	1	64	1	US
10335	2	3	4	1	4	1	2	3	4	4	1	21	1	US
10336	4	4	3	3	3	3	2	4	3	3	1	17	1	PH
10337	3	3	2	3	2	3	3	3	3	3	2	30	1	CA
10338	2	2	3	2	3	2	3	2	3	3	3	15	1	US
10339	3	3	3	3	2	2	2	3	3	4	2	21	1	US
10340	3	2	2	2	3	2	1	3	3	3	2	16	1	KE
10341	4	3	2	3	2	2	2	3	2	2	1	30	3	HU
10342	3	3	2	3	2	3	3	3	3	3	2	31	1	DE
10343	4	3	3	3	1	3	3	2	2	2	2	26	1	FR
10344	3	4	2	3	2	4	3	2	3	1	2	34	1	US
10345	4	4	1	4	1	4	3	3	2	2	2	19	1	PH
10346	3	3	2	3	1	3	3	3	3	3	1	40	3	GB
10347	4	4	1	4	2	4	4	2	1	1	2	19	1	KE
10348	3	3	3	3	2	2	2	2	3	3	2	20	3	PH
10349	4	4	2	4	3	4	4	1	1	1	1	22	1	US
10350	3	3	2	3	2	3	3	3	3	3	1	25	3	NL
10351	2	3	2	1	3	2	2	4	4	4	1	21	3	GB
10352	3	4	2	3	1	3	3	2	1	1	2	12	1	US
10353	1	3	2	2	4	2	3	4	4	4	2	14	1	US
10354	1	2	4	2	4	2	2	4	4	4	1	24	3	SE
10355	3	3	2	2	2	3	3	3	3	2	2	19	1	US
10356	4	3	1	3	3	2	3	2	2	1	1	45	1	GB
10357	3	3	2	2	3	3	3	3	2	3	1	18	3	US
10358	4	3	2	3	2	2	2	3	2	3	2	13	3	CA
10359	2	2	4	2	4	1	1	4	1	1	2	14	3	CA
10360	3	3	3	2	2	3	1	3	3	3	2	13	3	CA
10361	3	4	2	3	3	3	3	3	3	3	2	19	1	LB
10362	3	3	2	3	2	2	2	3	4	3	1	28	3	GB
10363	4	4	2	4	2	2	3	1	3	3	2	26	3	GB
10364	3	4	2	3	2	3	3	2	3	2	1	30	3	GB
10365	4	4	2	3	1	3	3	2	2	2	1	39	3	NL
10366	3	3	2	3	2	3	2	3	3	2	2	26	3	GB
10367	4	4	2	4	2	4	3	3	3	3	1	18	1	MX
10368	3	3	2	3	3	2	2	3	3	3	1	54	1	US
10369	3	3	4	2	3	2	1	3	3	3	1	24	3	NL
10370	1	1	4	1	4	1	1	4	4	4	3	16	1	US
10371	2	3	3	3	3	1	1	3	4	3	2	20	3	US
10372	4	4	2	3	3	2	3	3	4	3	2	19	1	NO
10373	3	3	3	3	3	2	3	4	4	3	2	21	1	IT
10374	3	3	2	3	2	3	2	3	3	3	2	28	1	DE
10375	3	3	2	2	3	2	2	4	4	3	2	19	1	NO
10376	4	4	2	3	2	2	2	3	3	3	1	24	1	TT
10377	4	4	1	4	1	4	4	1	3	3	1	45	1	AU
10378	1	3	2	1	3	2	3	3	2	4	2	17	1	IL
10379	3	2	4	2	3	1	1	3	4	4	1	57	1	US
10380	4	4	1	2	2	3	3	3	3	2	2	27	3	GB
10381	3	3	3	2	3	2	2	2	3	3	2	26	1	US
10382	2	3	3	3	2	2	2	4	3	3	2	14	1	US
10383	4	4	3	4	3	3	3	3	3	1	1	65	1	US
10384	1	1	4	2	4	1	1	4	4	4	2	17	1	CA
10385	3	3	2	3	2	3	3	3	4	4	3	17	3	BE
10386	3	3	3	3	2	2	2	3	4	4	1	13	3	CA
10387	3	3	2	3	2	3	2	3	3	4	1	13	3	CA
10388	3	3	3	3	3	2	1	4	3	3	2	31	1	US
10389	4	4	2	3	1	3	3	4	4	3	2	15	1	US
10390	3	3	3	3	2	3	3	2	2	1	2	33	1	US
10391	4	4	1	3	1	4	4	1	1	1	2	73	1	US
10392	3	3	2	4	2	3	3	3	3	2	2	17	1	US
10393	4	4	1	4	1	3	4	2	2	1	2	64	1	US
10394	4	4	2	3	2	3	3	2	3	1	1	16	1	CA
10395	2	3	2	2	4	2	2	3	4	4	2	15	1	CA
10396	4	4	2	3	1	3	3	2	3	3	2	21	1	US
10397	3	3	3	2	2	3	2	3	3	3	3	17	1	US
10398	4	3	1	3	1	4	4	1	1	2	2	19	1	US
10399	4	3	4	3	3	1	2	2	1	1	2	22	1	US
10400	4	4	2	2	1	3	2	3	3	1	2	49	1	US
10401	2	3	3	2	4	2	3	3	3	3	2	18	1	US
10402	1	1	3	3	4	2	1	3	4	4	2	19	1	US
10403	4	4	1	4	1	4	4	1	1	4	2	18	1	US
10404	2	3	4	2	3	1	1	4	4	4	2	24	1	CA
10405	4	3	1	3	1	4	4	3	1	1	2	21	1	PK
10406	3	3	3	3	4	1	2	3	4	3	2	19	1	GB
10407	3	3	3	3	4	3	2	3	3	2	2	21	1	PK
10408	3	3	3	3	3	3	2	3	4	3	2	20	1	PK
10409	4	4	1	4	1	4	4	1	1	3	2	35	1	DE
10410	3	3	3	2	2	2	3	3	2	2	2	21	3	US
10411	1	1	4	1	4	1	1	3	4	4	2	16	1	CA
10412	4	4	1	4	2	3	4	1	1	1	1	30	3	DE
10413	2	2	1	2	4	2	1	4	4	4	2	26	1	US
10414	3	3	2	4	2	3	2	3	3	2	2	47	1	US
10415	4	4	3	3	2	3	2	3	3	2	1	24	3	AU
10416	3	2	1	3	3	4	3	3	1	1	2	15	1	AU
10417	1	1	3	2	4	1	1	3	4	4	2	20	1	US
10418	3	3	2	3	2	3	3	3	2	1	2	19	1	PK
10419	4	4	3	3	4	2	3	4	4	4	2	16	1	AU
10420	4	4	1	4	1	4	4	1	3	2	2	52	3	CA
10421	3	2	3	2	3	2	1	3	3	4	2	17	1	GB
10422	4	3	2	3	3	2	3	2	3	2	1	17	1	GB
10423	4	4	1	3	1	4	4	1	1	1	2	17	1	GB
10424	3	3	2	3	3	1	1	3	4	1	1	30	3	PL
10425	3	3	2	3	2	3	3	2	1	1	1	51	1	US
10426	4	3	2	4	1	3	4	2	1	1	1	38	3	GB
10427	3	3	2	4	2	2	2	3	3	1	2	25	3	US
10428	2	3	4	2	3	1	1	2	4	4	2	19	3	US
10429	3	3	1	4	2	2	3	3	3	3	1	15	1	US
10430	1	1	4	1	4	1	1	3	4	4	2	19	3	US
10431	4	4	1	3	1	4	4	1	2	1	2	32	1	US
10432	3	3	2	2	2	3	2	3	3	1	1	21	3	US
10433	3	3	2	3	2	2	2	3	3	2	2	20	3	US
10434	1	2	4	1	3	1	1	3	4	4	2	38	3	US
10435	3	3	3	3	3	2	2	3	3	2	1	20	1	DE
10436	4	4	2	3	2	4	4	3	2	2	2	17	1	GB
10437	3	3	2	3	3	3	3	2	3	3	2	22	1	PK
10438	4	4	2	3	2	4	3	3	3	2	1	35	1	US
10439	4	3	2	3	2	4	3	2	4	3	1	17	1	DE
10440	3	4	1	4	1	3	2	3	3	1	2	28	1	US
10441	4	4	3	4	3	3	3	3	3	3	1	47	1	IN
10442	3	3	2	3	3	3	3	3	3	3	2	29	1	PL
10443	3	4	1	3	1	3	3	1	1	1	2	13	3	CA
10444	4	4	1	4	1	4	3	1	2	1	1	13	3	CA
10445	4	4	1	4	1	4	4	1	2	1	2	42	1	US
10446	3	3	2	3	3	3	3	2	3	3	2	60	1	US
10447	4	4	2	4	1	3	3	1	2	1	1	20	3	BR
10448	3	3	2	4	2	3	3	2	1	1	2	0	3	PK
10449	4	3	3	2	3	2	2	2	3	3	2	56	1	GB
10450	4	4	3	3	1	3	3	4	3	3	2	40	3	US
10451	4	4	1	4	1	3	3	1	3	3	2	42	1	US
10452	2	3	3	3	3	2	2	3	3	4	2	20	3	US
10453	4	4	1	4	4	4	4	3	2	1	1	41	1	US
10454	2	2	3	2	3	2	2	3	2	2	2	46	3	US
10455	4	4	1	3	1	3	4	3	2	3	2	24	1	PK
10456	3	3	3	3	3	2	2	3	2	3	2	50	1	US
10457	4	4	2	3	2	2	3	2	3	2	1	55	1	US
10458	2	2	4	2	4	1	1	3	4	3	2	24	3	CA
10459	4	3	1	4	1	4	3	4	2	2	2	20	1	HR
10460	2	3	3	2	2	1	1	4	4	4	2	44	1	US
10461	3	3	2	3	3	3	3	2	4	3	2	21	1	US
10462	4	4	2	4	2	3	4	2	2	2	1	16	3	US
10463	3	4	2	3	2	4	3	3	3	1	2	27	2	GB
10464	3	2	3	2	4	3	2	3	4	3	2	16	1	FR
10465	4	3	2	3	2	2	2	1	3	4	1	13	3	CA
10466	3	3	2	3	1	3	3	2	3	3	2	17	1	US
10467	4	4	2	4	2	3	3	3	3	2	2	20	1	GE
10468	4	4	2	3	4	4	3	2	2	2	2	16	1	GB
10469	2	3	1	1	1	1	1	4	4	3	2	20	1	US
10470	3	4	2	4	4	2	3	4	1	2	1	19	1	US
10471	2	2	3	2	4	2	2	3	4	4	1	0	1	US
10472	4	4	4	3	3	2	3	1	4	2	2	3	1	US
10473	3	3	2	3	2	3	2	4	4	4	2	18	1	US
10474	3	3	2	2	2	3	4	3	3	2	1	17	1	US
10475	3	3	2	1	2	2	1	2	3	3	2	15	3	US
10476	3	4	2	3	2	3	2	2	3	3	2	19	1	US
10477	4	4	1	4	1	4	4	1	1	1	2	19	1	BR
10478	3	4	2	3	3	2	3	2	4	3	2	21	1	US
10479	4	3	2	2	2	3	2	2	2	1	2	44	1	IN
10480	3	2	4	2	3	3	2	3	3	4	1	17	1	US
10481	3	3	3	3	3	3	3	2	3	3	1	13	1	US
10482	2	2	3	4	2	2	2	3	2	2	1	21	1	US
10483	3	3	3	3	2	2	3	3	2	2	2	40	3	TR
10484	1	1	4	2	3	1	1	2	4	4	2	16	1	US
10485	3	4	2	3	2	3	2	3	3	3	1	20	1	US
10486	3	1	3	3	3	2	1	3	4	4	2	15	1	IN
10487	3	3	2	3	2	3	3	2	1	1	1	47	1	AU
10488	3	3	3	3	4	2	2	3	4	4	1	20	1	VN
10489	2	3	3	3	3	2	2	3	4	4	1	37	1	GB
10490	3	4	4	3	4	2	1	3	4	3	2	18	1	US
10491	4	4	1	3	1	4	4	1	1	1	1	51	1	US
10492	4	4	1	4	1	4	3	3	1	1	1	51	1	US
10493	4	4	1	4	1	4	4	1	1	1	1	41	1	AR
10494	3	3	2	3	2	3	3	3	3	3	2	14	1	US
10495	3	3	3	3	2	3	2	3	2	3	1	36	3	US
10496	3	3	1	3	1	3	3	2	3	2	1	37	3	FI
10497	4	4	2	2	3	1	1	4	4	4	2	47	1	US
10498	2	3	3	1	3	3	2	3	2	2	1	58	1	US
10499	4	4	1	4	1	4	3	1	1	1	1	69	1	NZ
10500	3	4	2	3	2	3	2	2	2	2	1	24	1	FI
10501	4	4	1	4	2	4	4	1	1	1	1	22	1	FI
10502	3	4	0	3	3	1	1	4	3	3	1	26	1	SA
10503	2	2	4	2	4	2	2	4	1	1	2	18	1	FI
10504	2	2	2	2	3	2	2	4	3	3	1	19	1	FI
10505	3	3	2	3	2	3	3	2	2	3	1	31	1	US
10506	3	3	3	3	3	2	2	3	3	3	2	14	1	GB
10507	4	3	1	3	1	3	3	4	2	3	1	16	1	US
10508	4	4	1	4	1	4	4	1	1	1	2	61	1	US
10509	4	4	1	4	1	4	3	1	1	1	1	21	3	US
10510	4	3	2	3	2	4	3	3	2	1	2	24	1	US
10511	4	4	1	3	1	4	4	1	1	1	2	29	1	US
10512	4	4	2	3	1	3	3	3	2	1	2	26	1	US
10513	3	2	2	3	3	2	2	3	3	2	2	19	1	GB
10514	2	2	2	3	3	1	2	3	3	3	2	18	1	AE
10515	3	3	2	3	2	3	3	2	2	2	1	54	3	US
10516	4	4	1	4	1	4	4	2	2	1	2	55	1	US
10517	3	3	2	4	2	3	3	2	3	3	2	15	3	DK
10518	3	2	3	3	2	2	2	3	3	3	2	16	1	US
10519	1	2	2	1	3	4	2	4	4	3	1	17	1	GB
10520	2	3	4	2	4	2	2	4	4	4	2	31	3	US
10521	2	3	4	2	4	1	1	3	4	4	2	20	1	US
10522	1	1	4	2	4	3	1	3	4	4	2	18	3	GB
10523	3	3	1	3	1	3	3	2	2	1	0	26	1	A2
10524	2	3	2	2	1	3	3	3	3	3	1	17	3	GB
10525	4	4	3	3	2	3	3	2	3	3	1	41	1	US
10526	4	4	2	4	1	2	2	2	1	1	1	46	1	CA
10527	3	3	3	2	3	2	2	3	3	3	1	46	1	GB
10528	2	2	3	2	3	1	2	4	3	4	0	21	1	HU
10529	4	3	2	4	1	4	3	3	2	1	2	24	1	RS
10530	3	3	2	3	3	3	3	2	3	3	2	20	3	CA
10531	3	3	2	2	3	3	2	3	4	3	2	18	1	CA
10532	3	3	3	3	3	3	2	3	3	3	1	18	1	US
10533	3	3	2	3	2	2	2	3	3	3	2	27	1	GB
10534	3	3	3	2	2	1	2	4	4	3	2	16	1	US
10535	3	3	2	3	3	2	2	3	3	3	2	20	1	IE
10536	4	4	2	3	2	3	3	3	3	1	1	24	1	HU
10537	2	3	4	2	3	2	2	3	3	3	1	45	3	CA
10538	4	4	1	4	2	2	2	1	3	3	2	25	1	US
10539	4	4	1	3	4	3	3	2	2	2	1	48	1	US
10540	2	4	4	4	3	1	2	4	1	1	1	36	1	AU
10541	4	4	2	3	3	4	3	2	3	3	1	28	3	GR
10542	2	3	4	1	3	1	2	3	4	4	3	20	1	US
10543	2	4	3	2	3	3	1	2	3	4	2	32	1	US
10544	4	4	2	4	1	3	1	3	0	1	2	15	1	US
10545	4	3	2	3	3	3	3	1	3	3	1	56	1	AU
10546	2	2	4	2	4	2	2	3	4	4	2	19	3	US
10547	4	4	1	3	1	4	4	1	1	1	2	21	1	AU
10548	1	2	2	3	3	3	3	2	2	2	2	20	3	SA
10549	3	2	2	3	4	3	3	4	4	3	2	19	1	US
10550	3	3	2	2	3	2	3	2	3	2	1	57	1	US
10551	4	4	2	3	2	3	3	2	3	3	2	20	1	US
10552	2	3	3	3	3	2	2	3	3	4	2	25	3	RU
10553	3	3	3	3	3	2	2	3	4	4	2	32	1	CH
10554	2	4	4	3	4	1	1	3	4	4	1	36	1	GB
10555	3	3	2	3	3	2	2	3	3	3	2	24	1	DE
10556	4	4	2	4	3	4	3	2	2	2	1	65	1	IT
10557	3	3	2	3	2	2	2	3	3	2	1	50	1	GB
10558	4	4	2	3	2	3	3	4	3	3	1	26	1	US
10559	3	3	2	4	3	2	2	3	2	2	2	21	3	US
10560	3	4	2	2	3	4	2	3	3	2	2	19	1	IN
10561	4	4	1	4	1	4	2	1	2	1	1	22	1	PE
10562	4	4	1	1	3	2	2	4	3	3	1	21	1	PH
10563	3	3	2	3	2	3	3	3	3	3	1	26	1	RO
10564	4	4	1	4	2	4	2	2	2	1	1	63	1	GB
10565	4	4	1	4	4	4	4	1	2	2	2	55	1	US
10566	3	4	2	3	4	3	3	3	2	2	2	52	1	GB
10567	3	3	2	3	3	2	2	4	3	3	2	24	1	PK
10568	2	3	2	2	3	2	1	3	0	3	2	16	1	US
10569	3	3	3	3	3	2	2	3	3	3	1	20	1	US
10570	4	4	2	4	2	4	4	2	3	3	1	17	1	PT
10571	4	4	1	4	1	4	3	2	2	1	2	44	3	ZA
10572	4	4	2	3	2	4	3	0	4	3	1	52	1	US
10573	4	4	2	3	2	3	3	3	3	2	2	32	1	US
10574	4	4	1	4	1	4	4	3	1	1	1	27	1	SE
10575	2	3	2	3	2	2	2	3	3	2	2	17	1	US
10576	4	3	3	3	2	3	3	2	2	2	1	16	1	US
10577	4	4	1	4	2	4	3	2	1	1	1	22	1	CA
10578	3	4	2	4	1	3	3	4	3	4	2	23	1	US
10579	3	3	1	4	1	3	3	3	2	1	2	25	1	CA
10580	4	3	2	4	3	3	3	3	3	3	1	24	1	IE
10581	3	3	3	3	2	2	2	3	3	3	2	44	1	NZ
10582	3	3	3	3	3	2	2	3	3	3	2	20	1	PH
10583	4	3	3	3	2	3	3	4	4	4	2	18	1	US
10584	3	4	1	4	1	3	3	2	2	1	2	13	1	US
10585	4	4	2	3	1	4	4	2	3	2	1	33	1	IN
10586	4	3	3	2	3	2	2	3	3	1	2	19	3	VN
10587	4	4	4	4	1	4	4	1	4	1	1	62	3	CA
10588	3	3	3	3	2	2	2	3	2	3	2	17	1	US
10589	2	4	2	3	3	2	1	1	4	3	1	16	1	BM
10590	3	3	3	2	2	3	2	4	3	3	2	17	1	US
10591	4	4	1	3	2	2	2	4	4	3	2	23	1	US
10592	3	4	4	4	3	2	2	3	3	3	1	27	1	US
10593	3	3	2	3	3	2	2	4	3	3	1	16	1	US
10594	3	3	4	3	3	3	2	3	3	4	2	15	1	US
10595	4	4	1	4	1	4	2	2	2	1	1	25	1	US
10596	4	4	1	4	1	4	1	1	1	1	1	19	3	FR
10597	2	3	1	2	3	2	3	4	4	3	1	24	1	ID
10598	2	2	3	3	4	1	1	3	4	4	1	48	1	GB
10599	3	3	3	4	3	2	2	3	3	2	1	16	1	AU
10600	4	3	2	3	2	3	2	3	3	2	2	18	3	US
10601	3	3	2	3	2	3	2	3	3	3	2	40	1	US
10602	3	3	1	3	1	3	3	2	2	2	1	61	1	US
10603	2	3	2	3	2	3	3	3	3	3	2	20	1	NZ
10604	4	4	3	4	1	2	2	1	4	3	1	27	3	IL
10605	4	4	2	3	1	4	4	1	2	2	2	20	1	US
10606	3	3	2	2	3	2	2	3	3	3	2	13	1	GB
10607	3	3	2	3	3	2	3	3	3	2	2	52	2	GB
10608	4	4	1	3	1	4	3	1	1	1	1	14	1	AU
10609	3	3	3	3	3	2	2	3	3	3	1	19	1	US
10610	4	3	2	4	2	3	3	3	2	2	1	57	1	US
10611	3	3	2	3	3	2	3	1	3	3	1	19	1	US
10612	3	4	2	3	2	3	3	3	3	3	1	41	1	US
10613	4	4	3	2	4	1	1	4	3	2	1	65	1	GB
10614	3	3	2	2	2	3	3	2	2	2	1	56	1	US
10615	2	4	2	2	2	2	2	3	3	3	2	18	1	US
10616	3	4	2	3	1	3	3	2	3	1	2	38	1	US
10617	3	3	2	2	1	4	3	3	4	2	2	22	3	US
10618	1	2	4	1	4	1	1	2	4	4	1	19	3	US
10619	4	4	1	4	1	4	3	2	2	1	2	61	1	US
10620	4	3	2	4	3	3	3	4	4	4	1	15	1	GB
10621	2	3	1	3	3	2	2	1	2	2	1	18	1	RS
10622	3	4	1	4	1	3	3	4	2	1	2	17	1	US
10623	2	3	2	3	3	2	2	3	2	2	2	25	3	GB
10624	3	3	3	2	4	2	2	4	3	3	1	16	1	US
10625	2	3	3	2	3	2	1	4	3	3	1	41	1	US
10626	2	3	3	2	2	2	3	4	4	4	2	24	1	GB
10627	3	4	1	4	2	4	3	4	1	1	2	13	1	US
10628	3	3	1	3	2	3	3	3	2	3	2	20	1	US
10629	4	0	2	1	2	3	3	2	4	3	2	19	1	US
10630	2	3	4	3	3	2	2	3	4	4	2	25	3	US
10631	3	3	2	3	2	3	3	2	2	2	2	18	1	PH
10632	3	3	2	2	2	3	3	2	3	3	2	34	1	ZA
10633	3	3	4	2	3	1	1	3	3	3	2	20	1	US
10634	3	3	3	3	2	3	3	2	4	3	2	19	1	US
10635	3	3	2	3	2	3	3	2	2	2	1	16	3	GU
10636	4	4	1	4	1	4	4	1	1	1	2	20	3	US
10637	4	4	1	4	1	4	4	1	1	1	2	17	3	US
10638	3	3	2	3	3	2	2	3	3	3	1	24	2	BG
10639	4	4	1	4	1	4	3	3	1	2	1	21	1	NL
10640	3	3	1	3	1	3	3	2	3	2	2	38	3	IE
10641	3	4	1	4	1	4	4	1	1	1	1	22	1	IN
10642	4	4	2	3	2	3	3	4	0	1	2	26	3	BE
10643	3	3	2	3	3	3	3	1	3	1	1	55	1	IN
10644	3	3	2	3	2	2	2	3	3	3	1	22	1	GB
10645	3	3	2	3	2	3	3	2	3	3	2	20	1	PH
10646	2	2	2	3	3	2	2	4	3	3	2	20	3	US
10647	1	2	2	3	3	2	2	3	3	3	1	61	1	GB
10648	4	4	2	4	1	3	3	2	1	1	1	21	1	US
10649	3	3	2	3	2	3	3	2	1	1	1	45	3	US
10650	4	4	2	4	3	3	2	3	4	3	1	26	1	RS
10651	3	3	2	3	2	3	3	3	2	2	2	23	3	US
10652	3	4	1	3	1	4	3	1	2	1	2	19	3	US
10653	2	2	3	2	3	1	1	4	4	4	2	19	1	GB
10654	3	4	2	3	2	3	3	3	3	1	2	23	3	SY
10655	2	3	4	4	3	3	2	4	4	4	2	40	1	US
10656	2	3	2	2	2	1	3	4	4	4	1	14	1	GB
10657	4	4	1	4	1	3	3	3	3	4	1	64	1	CA
10658	3	3	1	3	1	4	3	3	2	2	2	31	1	GB
10659	4	3	1	3	1	3	3	3	4	3	2	27	3	GB
10660	3	2	4	3	3	2	2	4	3	3	1	20	1	CA
10661	1	1	4	2	4	2	2	4	4	4	2	15	1	US
10662	1	3	4	3	4	1	1	4	4	4	1	24	3	US
10663	3	4	4	4	2	1	1	1	1	1	1	25	1	US
10664	3	3	1	3	1	3	3	1	1	1	1	50	1	US
10665	4	4	2	4	1	4	4	3	3	2	2	41	3	GB
10666	4	4	2	3	2	3	3	2	2	2	2	25	1	US
10667	3	4	1	3	1	4	4	1	2	1	1	18	1	CA
10668	3	3	2	2	3	2	2	3	4	4	2	30	1	US
10669	3	3	3	3	3	2	2	3	3	3	2	58	1	US
10670	4	4	1	4	2	3	3	3	2	1	2	54	3	AU
10671	3	3	2	2	3	2	2	4	3	3	2	22	3	US
10672	3	3	2	4	2	2	2	3	3	3	1	18	1	US
10673	2	2	4	2	3	2	2	4	4	4	2	16	1	US
10674	3	4	2	3	2	2	3	2	3	4	2	21	1	RU
10675	4	3	1	3	1	3	4	3	2	1	2	22	1	US
10676	3	4	2	3	1	3	3	2	3	3	2	17	1	US
10677	3	3	3	1	2	2	2	3	3	3	2	16	1	US
10678	3	4	1	4	1	4	3	3	1	3	2	24	1	MY
10679	4	3	3	3	2	2	3	1	2	1	2	18	1	GB
10680	3	3	2	3	2	3	3	2	3	3	2	13	3	CA
10681	4	3	2	3	3	2	2	3	4	4	2	18	1	PH
10682	4	3	1	3	2	3	3	3	3	1	1	21	1	GB
10683	1	2	2	1	0	3	2	2	3	2	2	20	1	PH
10684	3	3	3	3	3	2	2	3	4	4	1	17	1	US
10685	3	4	2	3	2	3	3	3	2	3	1	31	1	US
10686	4	4	2	4	1	4	3	3	2	1	2	23	1	PH
10687	3	3	3	2	2	2	1	4	3	3	2	28	1	US
10688	3	3	2	3	2	3	3	2	2	2	1	33	1	US
10689	4	4	1	4	1	4	4	1	2	1	1	73	1	US
10690	2	2	4	3	4	1	1	4	4	4	2	12	1	US
10691	3	3	4	2	4	2	1	3	4	3	2	30	1	US
10692	1	1	4	2	4	1	1	4	4	4	2	23	1	GB
10693	2	2	2	2	3	2	2	3	3	3	1	20	3	US
10694	3	3	3	3	4	2	1	4	3	3	1	19	1	AU
10695	4	4	2	3	2	3	2	3	3	2	2	54	3	CA
10696	3	3	3	4	4	3	2	2	3	4	2	26	1	IN
10697	2	2	4	2	4	1	1	3	4	4	1	16	3	US
10698	3	3	2	3	2	3	3	3	3	2	2	18	1	GB
10699	1	2	3	3	4	2	2	2	3	3	1	16	1	AU
10700	3	3	4	4	3	2	2	3	3	3	2	43	3	AU
10701	4	3	3	2	4	3	3	3	4	4	1	25	1	ID
10702	3	3	3	3	3	3	3	3	3	3	2	21	3	GB
10703	4	4	1	1	1	2	3	1	1	1	1	15	1	US
10704	3	3	3	3	3	2	2	2	2	2	1	60	1	IE
10705	3	3	2	3	3	2	3	3	3	3	1	25	1	ID
10706	3	2	4	3	3	3	1	3	3	2	2	24	1	US
10707	3	4	1	3	2	4	3	2	1	1	1	17	1	LV
10708	4	3	3	4	2	3	3	3	3	3	2	15	1	CN
10709	3	3	2	3	3	2	2	2	2	3	1	25	3	IE
10710	3	3	3	2	3	2	1	3	4	4	2	26	1	GB
10711	4	3	1	3	3	1	1	2	3	1	1	18	3	NL
10712	3	3	3	3	2	2	2	3	4	4	2	22	1	US
10713	4	4	2	4	4	4	4	0	1	1	1	27	3	MA
10714	4	4	2	4	2	3	2	2	3	2	1	41	1	DE
10715	3	4	3	3	4	4	3	3	3	3	2	19	1	MY
10716	3	3	2	3	2	3	2	2	3	3	2	19	1	US
10717	2	3	3	3	3	2	2	3	4	3	2	14	3	GB
10718	2	3	3	3	3	2	2	3	3	3	2	19	3	US
10719	4	4	2	4	3	3	2	3	3	3	1	19	3	US
10720	4	4	1	4	1	3	3	2	2	2	1	46	1	US
10721	2	2	3	2	3	1	1	4	3	3	1	30	3	ES
10722	3	3	2	3	2	3	3	3	2	2	2	13	3	CA
10723	4	4	2	4	2	4	3	2	3	2	2	58	1	US
10724	4	4	2	3	1	3	3	2	2	2	1	20	3	US
10725	4	4	1	2	1	4	3	1	3	1	2	17	3	US
10726	3	3	1	3	1	3	3	2	1	1	2	37	1	IE
10727	4	2	4	4	3	2	1	2	4	4	2	18	1	CA
10728	4	3	1	4	1	4	4	1	2	2	2	60	1	US
10729	3	3	2	3	3	3	2	3	3	3	2	19	3	US
10730	3	3	1	4	3	4	3	2	3	2	1	15	1	NL
10731	4	4	1	4	1	4	4	3	1	1	1	26	1	RU
10732	3	3	1	3	2	3	3	2	2	2	2	19	1	US
10733	3	2	3	3	3	2	2	3	4	3	2	19	3	US
10734	2	2	4	3	4	1	1	3	4	4	2	16	3	US
10735	4	3	2	2	2	2	2	3	3	1	2	28	1	AU
10736	3	4	2	3	2	3	2	2	3	2	2	23	1	US
10737	3	2	4	3	3	2	2	2	4	4	2	15	1	US
10738	4	4	1	4	1	4	4	1	1	1	2	37	1	US
10739	3	4	2	4	3	3	3	4	3	3	1	18	1	RU
10740	3	3	3	2	2	2	3	4	1	4	2	19	3	US
10741	4	4	2	4	2	3	4	1	1	1	1	16	1	US
10742	3	3	3	2	3	3	3	3	3	3	1	37	3	CA
10743	4	3	3	3	3	2	2	2	3	3	2	22	1	US
10744	4	4	2	2	1	3	3	3	4	4	2	21	1	US
10745	4	3	2	3	2	3	3	2	2	1	1	23	3	CA
10746	3	4	3	4	3	3	2	4	3	3	1	33	3	US
10747	0	3	2	3	2	2	2	3	2	2	0	29	1	US
10748	2	3	4	3	3	1	1	4	4	4	2	27	1	US
10749	4	4	1	4	2	4	2	1	2	1	1	30	1	US
10750	4	4	1	4	1	4	3	4	2	1	2	21	2	PH
10751	4	4	3	4	3	4	4	4	2	2	1	27	1	US
10752	3	3	2	3	3	2	2	3	3	3	1	21	1	GB
10753	3	4	2	4	1	4	4	1	2	1	2	15	1	GB
10754	4	4	1	4	3	3	2	2	3	3	2	20	2	IN
10755	4	3	2	4	2	3	3	3	3	2	2	22	3	CA
10756	3	4	2	4	1	3	3	2	4	3	2	19	3	CA
